YEAR,i,hv_size,corallite.diameter,growth.rate,skeletal.density,symbiodinium.density,colony.maximum.diameter
2016,1,1315.2256217602699,0.4995191994509922,0.5373375157822371,-0.29508823804881107,-0.39385868825146614,0.07131771902697678
2016,2,1169.866301169759,0.16514559016019267,0.4672962178481694,-0.023594158858409518,-0.35370041624554893,0.043740230156614025
2016,3,1237.4532522746638,0.22270443719039182,0.5753515828797933,-0.09964153333887404,-0.34040408179656945,-0.008850554850846133
2016,4,1155.4859255867061,0.48635908042708087,0.1748662185025489,-0.23104320177353274,-0.43698744828861813,0.04791138919164306
2016,5,1320.4313872227406,0.3703805706251151,0.5610293393501584,-0.20717627318658857,-0.4196038345868638,-0.04934318575158167
2016,6,1114.4143573816734,0.52893592307787,0.24956473531128454,-0.2659749504573333,-0.35234553932607876,0.15059425031846724
2016,7,1146.9451454268649,0.7038865271714675,0.17704479137126808,-0.3926508255719429,-0.42007540315893793,0.2329570309557002
2016,8,1193.3464580384377,0.5520912122042196,-0.003495102863822332,-0.2461412371619328,-0.5023657612370291,0.12084678485893906
2016,9,1180.8123782819935,0.3639296678525849,0.3181860523435433,-0.17363117892536278,-0.38159783775817185,0.036729644900933604
2016,10,1137.8027899647443,0.6306081643430241,-0.1802097975220072,-0.26086043227550343,-0.5186095486179269,0.2786693962280509
2016,11,1152.9178487781112,0.8614326919326488,-0.014372514477608943,-0.5391417395024077,-0.4932495918177128,0.06261655119680984
2016,12,1303.3511943916374,0.3662338316900403,0.3355339207013401,-0.09811208704400882,-0.48908805222911594,0.06797152204222175
2016,13,1125.9540821412995,0.3163959447796289,0.22243391603630266,-0.10259326356629485,-0.3904251692906075,0.013071916153410216
2016,14,1187.845932683958,0.4096799035337912,0.4554947751735585,-0.20582984587187808,-0.3626398106899032,0.0041853130920627285
2016,15,1275.4998154594346,0.4421074186905779,0.2745542378844698,-0.18856826313976188,-0.4837706230913106,0.10352155085778737
2016,16,1281.0765128212704,0.42762064656154486,0.5556499346237996,-0.26119478568093957,-0.4135061245078413,0.046623027663052645
2016,17,1289.2934826419098,0.5047696990465286,0.43991366998152964,-0.3187345373100042,-0.42620162182375027,0.009680489592218837
2016,18,1268.94134014306,0.7724535260917798,-0.05300864220646411,-0.4102733616769075,-0.5631515665744362,0.20798939186412108
2016,19,1199.4172612032414,0.7502534588877596,0.18250722693396598,-0.4035556841649614,-0.4846722607320166,0.2601354345982126
2016,20,1172.9459112136162,0.7389549461586759,0.03366814328782645,-0.36436999642137,-0.48824863851313655,0.23323281408249055
2016,21,1199.6091781255845,0.6776144165941625,0.01495348225112293,-0.3155606717516643,-0.5177917691414913,0.2912013292100832
2016,22,1199.9748879654985,0.5041259293634911,0.21189762215136154,-0.23605484774293894,-0.4495308657080752,0.180771492265744
2016,23,1322.718298296001,0.5555149339921737,0.2562487512034281,-0.261840915590909,-0.5047231607371875,0.22378168078542615
2016,24,1201.8372363454162,0.2848526415062712,0.3427132880836799,-0.10562144942976427,-0.3911533129524667,0.0946123813686546
2016,25,1181.2248657302239,0.7369407177447223,0.18084007454939843,-0.38525135386515846,-0.46043597633328565,0.2576898689556724
2016,26,959.5318012338214,0.3879122562805777,-0.07477896541942594,-0.16296995336578937,-0.30465429854950243,0.12225101340518087
2016,27,1134.992968520874,0.5964898859988934,-0.22697423202614558,-0.237305448349174,-0.520457875391256,0.19045435983256656
2016,28,1311.6809773897348,0.5999025870101371,0.28543071555119776,-0.30300661933124307,-0.511327789866308,0.15371940865460168
2016,29,1222.0963669680034,0.5198885926357366,0.19181000720202365,-0.2366409234205874,-0.4800335850466387,0.15013582684887358
2016,30,1194.8177001529962,0.6843908580265865,0.25190581207101476,-0.4239062002493736,-0.4220708098852056,0.05976451937700357
2016,31,1086.4285401646353,0.45983362025844676,-0.1730357828611083,-0.14834424920837447,-0.49505551391106817,0.22091879644143794
2016,32,1241.8250201668534,0.6130640263011654,0.2413575823683981,-0.3174094580736329,-0.4665701267520459,0.17606930468563148
2016,33,1140.2205277665948,0.5083866763690346,-0.1626641313743838,-0.12507957823526963,-0.5258249614416204,0.26659330322636426
2016,34,1304.8513048041257,0.4975733002424729,0.528952079504084,-0.21496631196108823,-0.517076484827388,0.22686181590631377
2016,35,1336.1162863837646,0.6799561210737665,0.26822421326753165,-0.3671862732727694,-0.5235650034271742,0.22179714409849474
2016,36,1159.7606466995546,0.5140461030331998,0.013745295503530234,-0.19196435651473281,-0.45981556334831497,0.2290848163913449
2016,37,1231.4643534126556,0.616149140935253,0.18416606008280567,-0.3451585532873806,-0.46853196882127657,0.2027764988537474
2016,38,1244.7599000126793,0.5962391314805205,0.12879305316637452,-0.2624152721542584,-0.5044880230113945,0.21847743434072267
2016,39,1226.2690788021753,0.7742481553690751,0.31317296196800515,-0.4563690737184666,-0.5340204082833476,0.20152330112556846
2016,40,1244.5000277162076,0.587593007817944,0.2851381229350102,-0.29204285349115655,-0.473462685234823,0.22786286320989893
2016,41,1186.6633373805114,0.18282803039525564,0.307098735125918,0.023123762202953584,-0.402932666897535,-0.0019256061137713021
2016,42,1253.1449121561861,0.6275392765334289,0.45173214444857157,-0.39733818604136717,-0.41149909515029887,0.03382301638448769
2016,43,1296.302166327959,0.3715156718704552,0.3757230947606933,-0.1318986490914501,-0.4815589985641949,0.19015517086043446
2016,44,1249.8214497007275,0.6773166949172099,0.20663922111093694,-0.4209083781879513,-0.51384254380786,0.17485765321087973
2016,45,1221.3624238219581,0.3992568141027309,0.2580631764873257,-0.13950463336836133,-0.43686014246017457,0.17716083358563206
2016,46,1234.1947647733143,0.6834142151993575,0.21021553317549313,-0.3725492233842729,-0.45557290328754474,0.22587031549474323
2016,47,1200.4622567181023,0.5351256794733975,0.18168662927791088,-0.26274538717855134,-0.4636297204094515,0.24636582138241733
2016,48,1094.2642692275424,0.6588451308850825,-0.05347662006087809,-0.3347331036851852,-0.4244235960572976,0.21584271155794774
2016,49,1167.8872217212297,0.478843926303291,-0.03916814221885506,-0.22027225444224835,-0.5047523390632096,0.15889302155116433
2016,50,1213.3603082495881,0.22084231258024772,0.33185577194493876,0.0038494292392957886,-0.40957127035662877,0.14014196153424913
2016,51,1167.5466588057557,0.6747291223788247,0.008137582035405428,-0.34614834176052894,-0.49497731153057956,0.22390134822447652
2016,52,1225.6266050981628,0.41011013585987593,0.5422574715556389,-0.21598230716540132,-0.3425393016426949,1.0534258437138658e-4
2016,53,1186.2809441102545,0.33619709512980167,0.4066289338650411,-0.17964251690812047,-0.4101278078602884,0.1164185441732621
2016,54,1200.8503432352913,0.5481139493659748,0.21130685560361415,-0.3106792964350098,-0.41855638048709654,0.07674557845864494
2016,55,1107.8976035249257,0.4201853849166126,0.3676754511220695,-0.21565895453061137,-0.32588125155391107,0.09168383572429414
2016,56,1142.0684027863126,0.7493802431235635,0.0015040361715607069,-0.42077867388037266,-0.4710724832805652,0.18550959724355537
2016,57,1236.522810870671,0.4636991374307443,0.24384917142440593,-0.22990677155253772,-0.45849776654924296,0.06260238843715357
2016,58,1159.3877200358618,0.6128818519687474,-0.008906712087298537,-0.27746941651486856,-0.49424539249774047,0.20350521094713842
2016,59,1269.4012805655032,0.4763622282984346,0.385152713822877,-0.2415377134197878,-0.43557202163653785,0.12999126645518108
2016,60,1162.8628796898195,0.5627147233986227,0.12722280058434668,-0.27938025571668884,-0.4379256727861011,0.21127225115117057
2016,61,1300.6865000196465,0.6093404235920405,0.22534152549584846,-0.320198159445975,-0.5026951247379596,0.1366260108099279
2016,62,1150.3558153458443,0.26155185379119295,0.3392403694562579,-0.062203455795394116,-0.35629974462145386,0.15187202113115136
2016,63,1263.1078497597364,0.6256078823743197,0.07886713294714057,-0.25748925465251743,-0.5736333342852576,0.2700601588676547
2016,64,1062.2338693729437,0.7420618904072536,-0.30206179303543373,-0.3469786493694006,-0.5170992063747895,0.2712915996309564
2016,65,1231.92351825072,0.4054231602563405,0.38045047860326653,-0.2033163291991968,-0.4149123519320138,0.1475647367791443
2016,66,1210.368164201194,0.5747217564590649,0.042299483557004545,-0.24437523884885967,-0.5220726067595489,0.25986223556627924
2016,67,1402.7746272814622,0.4194517551736793,0.5887358861380976,-0.3197520987204614,-0.46739492971859065,-0.03939373772257626
2016,68,1134.0174234897447,0.2005614771070268,0.3185411133924718,0.01814040057671331,-0.34501911392944506,0.15780470746436548
2016,69,1204.1593070897777,0.6053890343307764,0.40797459760339966,-0.3539025844665822,-0.37514597233646585,0.1358683030080003
2016,70,1237.0475078004565,0.5222380343137045,0.14121549960499455,-0.21608800661822064,-0.4986962730772068,0.21732245755736473
2016,71,1300.674886165388,0.48456018452151106,0.3991144149947269,-0.2680029190101763,-0.4636054643044024,0.1089012948927227
2016,72,1140.674437524011,0.6991307850225901,0.32921403603943744,-0.49076330776196647,-0.38697007233768743,0.0728684608325657
2016,73,1202.1777646121175,0.46938076303991194,0.4556242978627227,-0.24143204228506437,-0.3934708379535923,0.0932078736494987
2016,74,1292.6276975705753,0.6729804249228916,0.17897940004730498,-0.35213162228279815,-0.5547156006508176,0.24217548924303764
2016,75,1061.5889054398351,0.5372594218814052,-0.23665659457286878,-0.1675175050029016,-0.47929889744918613,0.30778251166591514
2016,76,1115.3037651043937,0.34827139411686714,0.05653697565819214,-0.06711446203240068,-0.4332278434824715,0.24235811616008657
2016,77,1240.0984760651475,0.7752917250901503,0.08329939341637184,-0.42763109357764206,-0.5152411420103821,0.12623980094910736
2016,78,1231.618364701307,0.24738554872945084,0.5989087554096643,-0.08403152498408928,-0.36478814565233975,0.04753381682330571
2016,79,1112.9090837920774,0.6802792509879607,-0.08796004282961338,-0.3468890152084385,-0.4501104033217641,0.1993169149887617
2016,80,1262.406357407028,0.6875566464437092,0.26419381222665456,-0.34628192599218366,-0.5345637912616097,0.257098430270537
2016,81,1219.1448355826694,0.5460784830442719,0.30974484201895386,-0.2730714478773792,-0.4185159159360756,0.19492660075628793
2016,82,1186.4159067281337,0.6003730896018129,0.4289797616940407,-0.345102750787667,-0.37261094370966524,0.09655809724299537
2016,83,1191.645640876996,0.44186477419241366,-0.02841759973796694,-0.10994222424246371,-0.5178886122873754,0.21785660933909295
2016,84,1216.8946565449476,0.22104296602607937,0.4703872783805167,-0.06289536734787968,-0.3958789668754529,0.029587141627489405
2016,85,1333.3499981328523,0.6430081450340753,0.3193750635799273,-0.33325200067610417,-0.5265716423908494,0.20433000867543685
2016,86,1222.4271041213212,0.5595004967715088,0.15161227391774795,-0.3306358080417807,-0.48212488376995954,0.08284334299291021
2016,87,1060.2120332839468,0.5687008219635907,-0.08886082015543986,-0.24320688096730156,-0.42585260209157405,0.22156500856065872
2016,88,1085.6206845733723,0.8083713811345229,-0.15731185709509088,-0.44380477717518574,-0.4608676045345798,0.2663142342447555
2016,89,1227.3029752018706,0.4757511612981762,0.14427785374892158,-0.20234161093982744,-0.48839468877241243,0.15422068369473468
2016,90,1245.3590321030108,0.6580066784700556,0.26232908948951733,-0.3684648241363332,-0.4678926108619844,0.07215189203509102
2016,91,1151.4366421539867,0.30299992241450746,0.02571450558715735,-0.0519802572598963,-0.45716011769989534,0.18797943901428832
2016,92,1223.7841730766156,0.3758095197138229,0.5719825474842744,-0.18447762541717602,-0.37726570720375596,0.04425651308507314
2016,93,1200.4753786086696,0.6959259836419053,-0.04630470015629225,-0.26482807539404446,-0.7082508813151799,0.3934451732731068
2016,94,1184.626307060647,0.6493572758363639,0.23674607764881797,-0.39589558299735417,-0.42335193702313517,0.0950432332940037
2016,95,1226.5285715641662,0.5058371838557971,0.30533107996526493,-0.25545942993473675,-0.44986473340499317,0.10673914589126665
2016,96,1152.705621389336,0.8529668707045792,-0.10866306269063467,-0.4353272458339037,-0.5472974221501096,0.34789079246371385
2016,97,1203.392975885438,0.5999234712463388,0.03372522311713961,-0.2303492096815396,-0.512578870733623,0.24827149866757361
2016,98,1282.6690853716489,0.6681351679097621,0.3131328573512365,-0.35074166450231936,-0.5286190748012637,0.23067531709969336
2016,99,1096.6145026170473,0.6562057254152003,-0.024521723768970476,-0.3990502566133273,-0.40249463021364024,0.1978110571141147
2016,100,1205.9711818420044,0.6882934571651769,0.048124222062448596,-0.4389314616478597,-0.5070460853872876,0.13152668493005676
2018,1,522.9625544270505,0.12061843354077434,-0.26287823893060663,-0.021403432193226792,0.26622485312842276,0.36921536360231144
2018,2,626.6210243469899,0.19942026395577206,-0.26675977270163387,-0.026314004149951113,0.05771711600551289,0.4457227778338655
2018,3,487.5415646344712,-0.14174445803444796,-0.26248860824524695,0.1699831373577572,0.39647571538904036,0.3373710213198756
2018,4,582.2027939854916,0.033005029558816366,-0.24186389298900188,0.15125600705141118,0.15275568545219556,0.4017520978277713
2018,5,445.01117020522264,-0.2424528727512559,-0.2777523555175315,0.11345884729767926,0.6012394805326915,0.14745675968353283
2018,6,523.7558230968074,0.018379040206075184,-0.2737907312701667,-0.017830726643008783,0.30745150276216976,0.37348543315687227
2018,7,511.4138795236341,-0.08036746597424456,-0.26259939546241295,0.11047988067252665,0.3244497503830902,0.36570402651396305
2018,8,456.0898807666904,-0.2918456490208297,-0.26877400752102,0.3849211003164189,0.458505980814178,0.04842890979507439
2018,9,551.5804529729597,0.15134690665300138,-0.2828994929629665,-0.07478017008900027,0.18932816627986132,0.4836240178590805
2018,10,526.9832442798001,0.019171103276018515,-0.26353242698182466,-0.02097935444001569,0.30200754697172744,0.33456294662815667
2018,11,445.1471849154017,-0.20383098573066508,-0.2640068503444086,0.1191742674858468,0.5710554985279326,0.23139034270284037
2018,12,572.0698287330829,0.1237363017844827,-0.2739475001349534,0.0074901847862023545,0.14757002710112596,0.47135646843761775
2018,13,590.6995905735164,0.14562009715699073,-0.285150347636922,0.08038891919354114,0.04784921602748864,0.5099513206834789
2018,14,556.1081259964018,0.2860082112347961,-0.2880149452674159,-0.04699837864755863,0.14166305236776747,0.295802887775313
2018,15,538.0204323956132,0.022074789582697367,-0.28106370121752117,0.051561604268588294,0.213858981955986,0.42525901511507314
2018,16,598.499631761642,0.22850563504814564,-0.2820474183272466,-0.0042238012712511736,0.09677086175244144,0.42489340600609976
2018,17,586.8607393733533,0.11739004254355735,-0.28932557852286545,0.1777177222510458,0.0463524871184991,0.2630237608077281
2018,18,600.4553066781046,0.18962980699956652,-0.2683582500456715,-0.03266585260804017,0.13655920594334506,0.41383692826931495
2018,19,574.9245147153164,0.2714426997312812,-0.2686380506564775,-0.1063822498045155,0.08533555854150282,0.5121191846129166
2018,20,512.6964157358661,-0.10482826700956098,-0.273752167222934,0.23992025547778562,0.24330499930737431,0.40140723538837497
2018,21,532.5840983243817,0.21744216952373668,-0.2741508038712197,-0.08526661177983103,0.23164977889649255,0.41689379703869434
2018,22,531.2964528951843,-0.04744515983626883,-0.27254855552546786,0.0727154096755267,0.28587572132698547,0.35218859558007404
2018,23,554.6778239184317,0.14903943393227415,-0.279397731686568,-0.061768616843778226,0.1772488502548546,0.45708008711181963
2018,24,591.322534428809,0.18777618298973256,-0.29025655817704127,-0.03383019280574784,0.16081368154239417,0.3132998376999874
2018,25,544.9696836449318,0.0012767650303308284,-0.2709122387319641,0.06366069651241821,0.2683041879633279,0.3242816713093926
2018,26,564.2547618329576,0.23505283568211363,-0.27838972396016026,-0.07376020385333262,0.13960512920534807,0.4551595433071634
2018,27,578.3063057263291,0.1331595971772534,-0.27933042569220085,-0.0125501919712296,0.14682599488327872,0.41528867939315767
2018,28,521.652583302497,-0.002306043381783603,-0.27026837060135417,0.032270462016125954,0.29068187788194416,0.4007005159480739
2018,29,606.477183142899,0.020483014635988846,-0.2875943063728843,0.20362243923647108,0.0654804123339929,0.3277092105715069
2018,30,490.36757974993503,0.06526527205107037,-0.2649493652411577,-0.04110227828571179,0.4179165805191177,0.274431338981099
2018,31,504.7676974346934,-0.11467306910027439,-0.26067810164227795,0.1618618002963415,0.38416229139484226,0.29001862208601203
2018,32,578.3507181233176,0.17450855124718398,-0.27333803997610273,0.02427455097715409,0.048435757773674745,0.4848601185548907
2018,33,546.4648823083211,0.10951555611069601,-0.2615139732438593,-0.06717202375633839,0.22344534698210797,0.36139573370264716
2018,34,602.9939094565241,-0.0028847364514748078,-0.2841020940466754,0.1980735316260646,0.026539746421074612,0.27880170680968586
2018,35,522.3690808901273,-0.13969787795423405,-0.2819462858394506,0.2123120172296383,0.325829112540748,0.27759433143820395
2018,36,538.632636236074,0.14917912967171074,-0.2754277755084631,-0.10035445705197787,0.25371106048833536,0.3374270008036786
2018,37,522.2663355736266,0.03866112314249793,-0.27254864585140176,0.043194928598753894,0.23970998815035757,0.44363248532018434
2018,38,555.8218764981426,0.07289517811642965,-0.27258596421449804,0.026755190634802885,0.18579407503907375,0.44420084336206134
2018,39,516.4751077782286,0.036280415497518675,-0.27567027839989966,0.012927941224153283,0.30386013738849965,0.375452295944881
2018,40,552.2447667737504,-0.10493015209577396,-0.2726042057095876,0.24445191772086985,0.1224005208834374,0.40605365557846035
2018,41,533.7379452977916,0.12724439406741192,-0.278342704504578,-0.07608486387708703,0.23884561694266446,0.40283218657339276
2018,42,574.717299549493,0.20013867205321076,-0.28622204925480843,-0.04460492453183807,0.18143383485686135,0.3505647510522069
2018,43,553.3408419761327,0.19910215877254234,-0.27691647206212455,-0.15762670052510824,0.1682636132639042,0.4825841020328777
2018,44,514.9142690041934,-0.11640444746550209,-0.2608226762171882,0.20841090858225073,0.3281653932564248,0.2631837011324729
2018,45,558.2220807632552,0.28116149464371165,-0.27938847128322025,-0.09085063698036626,0.12148274226306549,0.4996102269641171
2018,46,546.1573136812435,0.02694116594694664,-0.27548855403629424,0.0038645974772552015,0.22478372990152645,0.3664801826826697
2018,47,603.6835109964746,0.2872885602825755,-0.28004266969111213,-0.17359296720356357,0.05096829847190233,0.49334765749864934
2018,48,474.4422491512982,0.09040983806812804,-0.2636485638137169,-0.1420101529582419,0.3767265420705699,0.3844704213260379
2018,49,599.7188436967294,0.18643946070783907,-0.2737260057634092,-0.019876997314230805,0.07304934736872515,0.5070985204940803
2018,50,553.1109907437072,0.2341659204455678,-0.2679246740207417,-0.18686834547427014,0.1601784287178529,0.47714630511392214
2018,51,559.515028787139,0.022854928217547765,-0.2812246512675839,0.14643489241136068,0.1639808472999451,0.4512805650720253
2018,52,485.97134354279126,-0.0840974560018784,-0.2662927643533935,0.14965015088951233,0.33356565498406704,0.36077609754922513
2018,53,540.661125687486,0.14876290748169949,-0.2698328163273401,-0.08507582881028215,0.1762495651525398,0.48962851250485645
2018,54,515.3861236803366,0.0889456031891575,-0.2826940440602723,-0.09219336676879346,0.22101096706584955,0.4826023128527471
2018,55,547.6067562674909,0.08387627568600485,-0.27055508486437024,-0.01262961885749451,0.2263104073158358,0.40366910483565654
2018,56,445.47053255553425,-0.15291624390571623,-0.26476190245362646,0.0834646425463646,0.5383253152011636,0.22340930512461477
2018,57,564.0998261754414,0.09489881496688139,-0.28227204357646746,0.09653171220889067,0.18838158502317923,0.25113111186661985
2018,58,512.7366680676039,-0.09943647593409065,-0.2785815226527098,0.1921229801807568,0.3172629948566592,0.35524427127931923
2018,59,504.09547063178087,-0.09432099119813565,-0.25885653825359584,-0.04231450677944106,0.41252215233426087,0.2743994368333101
2018,60,471.6494600750005,-0.27069432696140444,-0.26575012152601735,0.21460425616688514,0.48582622048825674,0.29390819370298504
2018,61,547.6092408536199,0.2131276048227788,-0.2802015045750565,-0.15970647824287795,0.10616951612970699,0.5394240235463562
2018,62,542.3597657792646,0.22677249677204328,-0.2620985419901907,-0.12464273951424869,0.22186127545672774,0.3810155637205292
2018,63,592.2244401033445,0.27436472533934303,-0.29315797243446684,-0.2337187781897141,0.061225020086491305,0.5555136520612519
2018,64,559.722476665446,0.046108458828005655,-0.27615250317899426,0.013388092703850038,0.20728101036601593,0.36903546497129847
2018,65,536.332489679145,0.08309302200474979,-0.26899148145603013,-0.04489683270184925,0.21884129997788992,0.3593375162931292
2018,66,556.9798190346299,0.2394143752405716,-0.2773089139177002,-0.14086299558979315,0.1467124683677335,0.4554267577336907
2018,67,598.1098727556168,0.17776841812135916,-0.283285503783617,0.018724805094768777,0.11717112375557753,0.3743590405783319
2018,68,536.3201606701932,0.1605632339931138,-0.2593318260257736,-0.025449550238971642,0.22755921792058706,0.42363081517355344
2018,69,566.8500935209837,-0.0024790557702160476,-0.27162167232792755,0.1689509501805966,0.17268414266323445,0.36448015763357366
2018,70,470.44527657228684,-0.11780220096856525,-0.28228285133803466,-0.05750385538013251,0.45528613711249644,0.30814505921162305
2018,71,526.8210351555117,-0.08564625723809896,-0.27392875226448316,0.14949404790363904,0.31487315078427425,0.3291784668874431
2018,72,558.4842519897123,0.15104283639064042,-0.26570892196601775,0.012708906837480414,0.1918807826209484,0.3699618667390385
2018,73,526.1144955102196,-0.10188915199642912,-0.2848826505737064,0.14032762063711263,0.2495348205645604,0.22620510123964194
2018,74,534.5167596515454,0.022073295324059647,-0.2707230797077706,0.028003993802667385,0.24150573349667173,0.3994096754683814
2018,75,552.9442332522331,0.11686140024141813,-0.27897347089699637,-0.09679258456728268,0.19303470781810136,0.44866975540120224
2018,76,567.3764358610897,0.0010266890956479753,-0.2669022149340672,0.1423493653239441,0.16301700296008034,0.4242326025123524
2018,77,457.1610838208779,-0.20667649614812525,-0.27127754477165406,0.19531189466232257,0.4899002693742545,0.19910170563649215
2018,78,565.8064545454343,0.21057686194826,-0.2724977142387166,-0.03581935418360621,0.15358750353485504,0.4239795787220086
2018,79,480.16099367901217,-0.11556840817536,-0.2679481033349516,0.11696386052477019,0.3857103965518511,0.33180066122041657
2018,80,541.2236997362876,0.09686351042153062,-0.27313788977539927,-0.10248028133629399,0.2891411061360241,0.31588139721643127
2018,81,567.2638261315025,0.07622569821166596,-0.2803718592149838,0.0697786979339154,0.17634267660852027,0.32043095567995966
2018,82,488.3294027573623,-0.12709210679918367,-0.2588556528370662,0.1409313849921454,0.460532467510593,0.2223076240998551
2018,83,522.1749071721634,0.07911177411966634,-0.2759132088581138,-0.04749957115801566,0.22393667823273772,0.4483428760311945
2018,84,465.39098411213536,-0.2516976455349783,-0.2501789669864645,0.14022462631280952,0.5442814662378563,0.2432543341006936
2018,85,608.0242126544707,0.1275589695909885,-0.28937464769034027,0.02490047603172255,0.10537403015212617,0.35662021196526367
2018,86,617.8001489135821,0.198576080983361,-0.2741428748807313,0.058020640187790413,0.044860612100037146,0.41932785282265195
2018,87,563.517850917998,0.07910853335116086,-0.26920509086946276,-0.030222528271357837,0.13276423463429915,0.46859406704670886
2018,88,544.419376866622,0.015606237160088299,-0.28594651524777964,0.12658356072416074,0.21389528088580417,0.3848537018874729
2018,89,600.2282121970728,0.21270302786241976,-0.2612890709203268,-0.020550314743958593,0.055516281838131856,0.44712681146142585
2018,90,561.6111850572623,0.32956034603817647,-0.2851391521682895,-0.2421275054746186,0.15677117254752346,0.42555130786707934
2018,91,498.13668522236503,-0.1731064894003505,-0.2644362725303016,0.15692839643794365,0.39534648482338386,0.27723676563537275
2018,92,521.7975753103229,0.04194470986492813,-0.25548427749737246,-0.02181221120466214,0.23024543830425145,0.3804366683139005
2018,93,510.5888646319907,0.01636468643762175,-0.26140867542401075,0.020413304420244967,0.24557298337329136,0.4021387902295268
2018,94,534.7976504140568,0.3298098879591309,-0.26676020854904153,-0.29690582045143304,0.23324862668720953,0.44357848825022844
2018,95,575.9719373196735,0.05481223328974163,-0.2647353068543646,0.08651470807506262,0.14606483078215424,0.4545865600623046
2018,96,556.6504361990953,0.025702390470031266,-0.271166496211619,0.11487204184971149,0.13610863497309603,0.47619931956820183
2018,97,549.9482267482579,0.12388948896205808,-0.2595437785413376,-0.06642905681457346,0.2734812534983491,0.32935145239624364
2018,98,520.574461318685,0.0828342132379338,-0.2720353433156694,0.049476275123807076,0.26914947489194685,0.3784570065437154
2018,99,509.0802115624168,0.011547205085474693,-0.25811502073546166,0.025946353954521568,0.37673482208085124,0.28678257421340064
