YEAR,i,hv_size,corallite.diameter,growth.rate,skeletal.density,symbiodinium.density,colony.maximum.diameter
2018,100,497.71193811921853,0.04163558490707506,-0.26265008072222445,-0.1142088959168724,0.275787385860668,0.44420052762623347
2021,1,209.8503516659408,-0.33803474651968507,-0.16696550273682403,0.17364059640340584,0.5563792931951439,0.05250557539569404
2021,2,217.420483229278,-0.29021855812598,-0.18777560078905453,0.1127980916151436,0.4230249991066598,0.12893077393989247
2021,3,211.08190874926223,-0.3256285866052483,-0.19638183841570495,0.25642078289828246,0.45045389544390196,0.09699301536559769
2021,4,242.88528077480768,-0.2712501032191051,-0.19482118302716112,0.10841654899864987,0.2543485184173495,0.14334413034888932
2021,5,213.07543743659193,-0.2799829523451263,-0.25753231949613664,0.24013320510514358,0.5032756378148596,0.18913851249515867
2021,6,266.10230121709805,-0.20221500088369915,-0.14207274529753355,0.064075901421381,0.1965714071940018,0.126023252224241
2021,7,181.5044085984901,-0.38365739046191183,-0.2265216793312133,-0.07655792464249844,0.6944516706527533,0.13917876852832609
2021,8,244.34103888336836,-0.26973686273142927,-0.2106460815553461,0.27084312832923396,0.3408096838874906,0.17519270270425763
2021,9,213.98343130203963,-0.30966958857049043,-0.22716646912977198,0.09338191146366229,0.5036155999474905,0.19518036696244004
2021,10,242.36409594208754,-0.23712751209247773,-0.15087510189657014,0.19736105601206916,0.34977721865876094,0.20409347010052084
2021,11,204.09802229842498,-0.35412356341309176,-0.15480361638417175,0.14375727054030174,0.46046156215777306,0.08378470794498433
2021,12,240.42636850420953,-0.22620557641397945,-0.21552567942936074,0.10811007079130847,0.26081430755582063,0.23085417037974013
2021,13,209.63659758566519,-0.3241859907008986,-0.2244156806262296,0.1110531395383563,0.4659914973299003,0.1679022977312001
2021,14,221.0885449979028,-0.30884899829224205,-0.19568540803766354,0.09950053315923324,0.4200309972743925,0.19708243198223852
2021,15,206.34499151981026,-0.3365675406750252,-0.234039104753079,0.13039729731175834,0.5107582415338828,0.17290806021905683
2021,16,230.58894587412266,-0.28215839983923036,-0.18519706557783816,0.04469261245555737,0.3394383089114738,0.2010427770867625
2021,17,229.69485205502542,-0.27519795542990616,-0.17683744380051478,0.07066976486100963,0.33181025884482107,0.10836378749483605
2021,18,228.9179277227385,-0.2873129633726181,-0.22727427785516358,0.20678953183965493,0.3568282696991719,0.16140639568843387
2021,19,204.57968138641397,-0.3257680183954526,-0.17661482251413263,0.12184691496536536,0.4547339720703829,0.1338812205050542
2021,20,212.1910440096032,-0.2777191746310328,-0.23350672063729583,-0.031744078970637496,0.4778998290362263,0.22666274237984896
2021,21,216.26477185701518,-0.3258571474213431,-0.220866323476413,0.09496155484293609,0.4818939722087631,0.1646804668911402
2021,22,235.86320415814586,-0.24847727777018888,-0.22169252680208545,0.14460014434254848,0.3474633866073917,0.2084918948550589
2021,23,244.29906478991617,-0.2754765808434554,-0.14811230718617216,0.19042095456216876,0.35298633017042647,0.08210517712799954
2021,24,236.93968480781248,-0.2524089039630032,-0.21166564666887006,0.21188674226060425,0.3506281057211405,0.19774932299409412
2021,25,220.39958493704066,-0.3494290836970015,-0.1310421294358341,0.22793628870836935,0.46891223152743805,0.05175956400515054
2021,26,235.5847719752519,-0.15040311197652362,-0.23660378626602774,0.12658694729614098,0.4064449833817861,0.1214802056666214
2021,27,218.1660455179961,-0.22942643353700687,-0.22895619660348432,0.26839010802968427,0.4587046357760775,0.2382663410210923
2021,28,195.19466985669095,-0.3301532348913069,-0.2340911366570701,0.07631375559996693,0.610350703236942,0.14205783311092463
2021,29,216.76759988713718,-0.32752105034953855,-0.22401424070196801,0.13343906194094182,0.5001492295270685,0.07440923456407919
2021,30,250.35399742104363,-0.19258430282679048,-0.2104458838804563,0.16257878570049308,0.2005811309630922,0.24094302594099976
2021,31,228.38122959796866,-0.2773520842820084,-0.19956748666636942,0.14250350415710716,0.41099727287737065,0.03386512906090448
2021,32,223.0894036343305,-0.31543678585582263,-0.13507708209422134,0.15037455265973418,0.38508677416785475,0.2055636887686817
2021,33,192.1935004393815,-0.303498114838251,-0.18384548922842756,0.021065572681651653,0.5192702506557031,0.1575506649702887
2021,34,252.81796836331242,-0.3191320406484508,0.00811092759708801,0.02413181473357779,0.24087389658126007,-0.0042633373458112415
2021,35,234.90062260531434,-0.309390532105543,-0.15251866853549859,0.16576202766376363,0.4182569016373048,0.09930436302885254
2021,36,253.01891362895873,-0.295282459389827,-0.14023514255960542,0.21942013183785983,0.2480258708697632,0.01738028526054552
2021,37,216.79169670206846,-0.315078947378699,-0.24849981405498567,0.19369772721465486,0.5023667868576475,0.14481854178980183
2021,38,206.9085250802303,-0.3104143285200933,-0.22185329119561417,0.0476452148221363,0.41614333103656226,0.20405143260324834
2021,39,225.17241412366138,-0.2736552777560534,-0.24682786800429457,0.19656614772332984,0.3504087706994359,0.24266363989650847
2021,40,240.6903112857077,-0.2706417983306468,-0.1690401091080434,0.2973397858142255,0.27397281692282827,0.2198806421571741
2021,41,225.29166825393412,-0.30795664560978514,-0.1723887463739631,0.15704997015453698,0.40572450738168203,0.13205816208321564
2021,42,193.728487128485,-0.3384855296213386,-0.2106427567158251,0.2086568089235107,0.599097215152712,0.1490027334531241
2021,43,218.73199025580226,-0.33895571152519904,-0.2022611952442112,0.1457840796896215,0.49130904593064545,0.14316802466303616
2021,44,245.91308924908392,-0.3011710691321432,-0.07266006058878115,0.11122493562923419,0.26908730732008634,0.04875034218342217
2021,45,189.6155382292429,-0.34853848366875734,-0.20303468093965862,0.11052569493733125,0.5653952580721552,0.18913985140048642
2021,46,255.44859754573739,-0.2503067261163099,-0.19477320124145028,0.193801059025488,0.17948854313324353,0.19860680199552602
2021,47,244.85553232991626,-0.28458688675381777,-0.15981994517605028,0.16093219885583912,0.280061578228513,0.18889301338670983
2021,48,258.04068119058223,-0.20403124624720706,-0.0926522053818515,0.10329920212440831,0.2991106628599269,0.09450853013911964
2021,49,224.1520061989535,-0.3532598363814882,-0.15211695818028367,0.16980214634843524,0.4233513489549881,0.02306357274366642
2021,50,235.3780072453268,-0.26070472071814377,-0.18842430241062436,0.11361621488924553,0.36393973556779685,0.18041776927896533
2021,51,180.83318882346822,-0.37588514294389136,-0.2393626481172205,0.041137981128781705,0.7105372054112652,0.1415835874364281
2021,52,250.15974047731578,-0.3232053371896074,0.06229329864147198,0.10253852216972419,0.3210394420989707,0.07316052493661279
2021,53,250.98597465032987,-0.21448814594119975,-0.18703296128357585,0.0843155011707817,0.18649813897695283,0.20994624831170902
2021,54,238.64760674214637,-0.2952082420567306,-0.10126226116026096,-0.020586337536858575,0.2678612921859635,0.16637691975809502
2021,55,236.6770203175717,-0.30578835965012696,-0.17657531335214305,0.10253114228754037,0.3586839850097198,0.0877265708734158
2021,56,228.96151553923661,-0.3178895242369172,-0.19054110661018908,0.17130139316391851,0.4202745115132797,-0.02841910692860167
2021,57,247.44079640262936,-0.26005167071848034,-0.12596639655645955,0.13998914336548132,0.29602624075928075,0.2153384900919447
2021,58,220.33556439897814,-0.2821563573040463,-0.2549658662676656,0.15830760102778454,0.3881211280518524,0.17145703220290295
2021,59,220.24989123463973,-0.25416071644831223,-0.2207892661004702,0.0536225659526808,0.46111259367766716,0.07110034017092517
2021,60,234.59856971448323,-0.299520926717628,-0.20673731412710972,0.16717137219471223,0.3239236711589317,0.17141668087840442
2021,61,234.01657436955125,-0.320687395302333,-0.09386334786954803,0.14228559471248436,0.4273984625130542,0.04799527008438672
2021,62,214.3816702672645,-0.32121603576926505,-0.1933337059657699,0.04927932456732091,0.48025274328851003,0.12493220871418254
2021,63,244.11058310187587,-0.2857368159248897,-0.18318896967199302,0.11467375157111738,0.3307019124499333,0.06449171939375344
2021,64,210.41720793897116,-0.30499715521282944,-0.20959347744040596,0.01799246608261177,0.4495919034453201,0.1543437536321936
2021,65,243.58538895859604,-0.2778725392933787,-0.09241785523017178,0.0797128672735709,0.34431646508493674,0.14425956159586378
2021,66,245.58861561929393,-0.24282325571839647,-0.1411050656065744,0.10611990972396361,0.24803265280597492,0.2309108129959224
2021,67,243.87157235366203,-0.25544085812375456,-0.23858757793320481,0.21741034784997143,0.24028866203276222,0.1509993441598303
2021,68,224.14170610925692,-0.206129863543829,-0.22510515823467758,-0.01106708601958272,0.3744781395504643,0.13325127327519207
2021,69,241.09801131206592,-0.33994468266092925,-0.09257376474701522,0.0673811624559357,0.34956865957524436,0.03556600068399646
2021,70,243.58287690263268,-0.25513065650779637,-0.2154626943395786,0.08919202516006837,0.25824766085097667,0.23238418742431136
2021,71,216.4674039674836,-0.32386005994793315,-0.18346960937655618,-0.006060088514295366,0.4764527039022745,0.09062049355975284
2021,72,243.95969925355757,-0.21665189745838573,-0.22617481273282172,0.16532260566543733,0.26453763784255324,0.27724974870126345
2021,73,259.9011524056081,-0.19510116203630018,-0.2030683418647011,0.12983253822997273,0.1995850708267716,0.17914033752013647
2021,74,235.48549137228633,-0.2058443210061807,-0.20566985674643543,0.012993385639443213,0.30667939721330423,0.12710299717444642
2021,75,221.97721296212515,-0.2761457225885753,-0.19140287161320899,0.013904520837869519,0.2874173612497633,0.21890795909734412
2021,76,213.53593436304368,-0.29238150546557257,-0.23470050181971325,0.1378844430853334,0.39402963447193423,0.2763392888470072
2021,77,208.27454844614357,-0.320036188562159,-0.2591382241557448,0.2061503727827713,0.5228093674709752,0.15735143503438234
2021,78,227.60270418505192,-0.2759014714487845,-0.1899828931769268,0.07014646514517037,0.3781297509622108,0.033384314753806967
2021,79,235.70704236355064,-0.26373317622892245,-0.15083122013397837,0.16503946414824358,0.4109722608414312,0.12087856893318388
2021,80,238.0849835970651,-0.29493523792649107,-0.0725606857302049,0.048304616744189316,0.37337872123880095,0.010584109270900989
2021,81,244.2092118716513,-0.23821044090631016,-0.11325009118871136,-0.0755467187193142,0.2659297875417122,0.11224412748285113
2021,82,238.76395233461315,-0.28668788789259314,-0.13143844537582605,0.06804308570098373,0.33638873042804956,0.1310058326682389
2021,83,215.21542111918458,-0.3500622528281265,-0.2311163521526784,0.18685181037444945,0.46192794572426416,-0.009599420022511884
2021,84,238.23205218397055,-0.19280354936319863,-0.13591143708199319,0.13736775159310488,0.32022039143839204,0.2347488513473044
2021,85,259.09939224919736,-0.22699499898057804,-0.1269793050476433,0.11283295204914806,0.2281228755550634,0.034712049109924134
2021,86,224.06759812890084,-0.29349604096029014,-0.2500908768520771,0.30594076819645283,0.3467196583059556,0.08048691155288482
2021,87,237.1265464155124,-0.28740878313123314,-0.014259415907018182,0.05650968947814227,0.41707255680436456,0.07388225792671999
2021,88,267.20298828509937,-0.21567455298885402,-0.19550456754136764,0.1013685250385586,0.14945824159947285,0.09078798770393437
2021,89,214.58116072410843,-0.29870712187857473,-0.23422956956409066,0.14357736459449977,0.4603296617760596,0.12484480833846653
2021,90,229.20312534289832,-0.2710362809359438,-0.23389993526973896,0.27651719011258985,0.3211862070773089,0.23545432959622348
2021,91,262.89865281094717,-0.2796087789510079,-0.006016983595078633,0.04170363805648881,0.2897656631230567,-0.05233019336258719
2021,92,200.0130360003223,-0.29941059106589185,-0.26371162118988367,0.13208861127106725,0.5104107767271672,0.24788382904646597
2021,93,240.89121102247873,-0.3008899375266381,-0.15416557122405325,0.21082567075407652,0.3127043437856458,0.12064969326561366
2021,94,230.51915705205735,-0.2976812229795401,-0.1554395586829685,0.15826514350999965,0.4192321499872813,0.11162042376951205
2021,95,242.44382665267662,-0.21334861025663013,-0.20219942806286556,0.12654272010090392,0.2930218482248313,0.17688094169993504
2021,96,269.11967646125345,-0.2358164973131277,-0.09999591629075091,0.25153949402992626,0.22689415632500792,0.13430454173139128
2021,97,217.09303524766116,-0.2951331684564252,-0.14445914881365848,0.196230682097927,0.3237463463196829,0.3111792799903641
2021,98,225.8597675087534,-0.2892378482630698,-0.17397873160121033,0.23249873199543383,0.4021037140196997,0.17121445982434136
2021,99,215.73046212206108,-0.2758161926962016,-0.21742057964528186,0.12991971513960773,0.4945959379584667,0.17506769176630638
2021,100,236.85964189438266,-0.23895057957134755,-0.23466504090019658,0.10182622333909941,0.31781923425035474,0.2071553459420993
2023,1,214.92120899940204,-0.2734591160805166,-0.2729832004115249,0.09762526686768949,0.5877280435286493,0.187766658924481
2023,2,212.37417353029167,-0.34218648623294434,-0.25363486649332573,0.16338768556041158,0.5536101098359505,0.1820750169887537
2023,3,207.27465745569265,-0.3025415672251256,-0.2304988740890646,0.03659056046810668,0.4961986175688328,0.2302983027977634
2023,4,218.74186779766222,-0.3161485575491557,-0.2521694286047839,0.16026889139850903,0.416845551582663,2.526110229663613e-4
2023,5,210.8273318666316,-0.3181512599996127,-0.2265140572599993,0.1036547050043128,0.5157447537002118,0.10980941584922761
2023,6,196.30727858466227,-0.3527442678520138,-0.2464434891361469,-0.05755659716831507,0.6870968259757851,0.09370662330805712
2023,7,183.7901166332568,-0.3252294401121954,-0.2573165804278795,-0.0882154296441129,0.6453862248327124,0.27680727875240824
2023,8,202.68037309675125,-0.3215527142083909,-0.2622740952333934,0.13548803132469756,0.5636766012735343,0.29190316694973023
2023,9,232.95558608146357,-0.1962735192101388,-0.260816270710269,0.1237446603538558,0.3182424408448076,0.25032011086899214
2023,10,216.21685446627953,-0.2954967894597495,-0.24932653504761082,0.11936148510001007,0.4977614341272164,0.16888316226311992
2023,11,201.9263870393477,-0.3514186119916025,-0.28297333899977284,0.20365816757955219,0.5761273470449911,0.06204474015453799
2023,12,211.1243767710299,-0.2863865962428558,-0.2535479137005534,0.10197133207263402,0.5832929951520365,0.19904151267154735
2023,13,215.6925749100923,-0.30293542171147436,-0.2653426098282028,0.14424905087806664,0.5349205974012332,0.06071911538958438
2023,14,199.71434382154348,-0.33351634168902855,-0.2582842100359968,0.11236765504319873,0.6120286781308327,0.23388058198858136
2023,15,222.50572399754924,-0.29629881347814874,-0.27130749629121814,0.13043558776125,0.4803695254685739,0.25347570844842016
2023,16,204.10721865630794,-0.2105429027585974,-0.2600790870445323,0.05627377782689984,0.5137739168143429,0.28528709831550925
2023,17,204.4163644911885,-0.28686375816565945,-0.2378912133180761,0.010849339043350132,0.5321135286028639,0.24118789150335104
2023,18,237.81505027498864,-0.2742908002318488,-0.23655561356548332,0.09309123590690292,0.43647877177352395,0.09006630264643664
2023,19,198.78445182461206,-0.3395819779105668,-0.26559080673204877,0.1529337065568566,0.6033088161708204,0.19286261184226966
2023,20,243.88332042661793,-0.22333778418458428,-0.24058893806918538,0.08004790039369206,0.31926034585678104,0.18089435647270033
2023,21,226.1788089112273,-0.31806637423585654,-0.24840834110154464,0.11968838113824946,0.5035040398011117,0.06559213502100086
2023,22,214.33352004766033,-0.2561570489461165,-0.2651397188754,0.05178577589497498,0.41567883261890465,0.26823501217275875
2023,23,187.3768579949879,-0.3864840259343661,-0.2323722101316759,-0.07232026705770163,0.7090288771930572,0.15258392196574752
2023,24,206.28317149325682,-0.28993305328454144,-0.25098671282552987,-9.432290267310733e-4,0.45359571696580414,0.30733960493103407
2023,25,227.32695240825376,-0.2811340220445893,-0.27498223608649186,0.17421360401932,0.43238274868876286,0.14416592198374203
2023,26,212.5998222961383,-0.27976849358936634,-0.2621368096898449,0.048352115917149205,0.5534287513454256,0.17529047318990032
2023,27,222.88099953357846,-0.2746336302391925,-0.2690409370074171,0.2592789551688272,0.429145954546958,0.28246517288330364
2023,28,211.12856457813103,-0.3355116361641773,-0.24218704491086207,0.05329222404881084,0.5670199547563979,0.17999355968816785
2023,29,224.56556712280357,-0.2911757124341284,-0.23770137975207722,0.13790448433443192,0.45201878476970897,0.13861667297195387
2023,30,225.59285461839022,-0.2667178988042312,-0.25043803926118735,0.0556971341502849,0.3882151822498927,0.21971949396384716
2023,31,209.68011022004515,-0.24430238876869323,-0.2537934016159053,0.09497557026317745,0.5198954878900591,0.3003618681531967
2023,32,212.00199557724122,-0.28575417526520897,-0.24946941660221306,0.013273332791952547,0.522554406831975,0.15515090201781287
2023,33,231.91482331925587,-0.2971253682521285,-0.24048870004573436,0.12653030145014715,0.38216168886565466,0.2233805116027904
2023,34,195.90325535894624,-0.34723476730420333,-0.254750067372684,0.1234766393706023,0.6442807624276188,0.24190988306839284
2023,35,176.5065647570431,-0.36782321844541216,-0.26392063487106115,0.010952995456779474,0.7458194537244184,0.24182792743117712
2023,36,207.4883293927904,-0.32469426745276847,-0.26196851800625615,-0.0023154061066124132,0.5794427432778638,0.22852467820180536
2023,37,248.9078757307399,-0.16035402902847573,-0.24705083268707878,0.08113294789670869,0.3509649080126995,0.07251187887661964
2023,38,196.46794327215213,-0.33281742341653137,-0.2690561329723882,0.13524675602432154,0.5954997332103992,0.20397687797243513
2023,39,201.4980718824012,-0.33909036281660615,-0.23029842021651253,0.05556786521039627,0.5614069493799758,0.14197842672382044
2023,40,184.9612283658621,-0.36374924915809254,-0.2591655053533219,0.06667301503389808,0.7034641710226214,0.22873521878042224
2023,41,214.4357433353587,-0.29421393703598875,-0.22867069942895465,0.07623907784031678,0.5994644257000196,0.0856870592878754
2023,42,218.22445999876075,-0.3368953139772395,-0.24185154074782633,0.05504692926540924,0.548706691530432,0.11536776679226811
2023,43,218.76495105244936,-0.28115218538196657,-0.27562208463229054,0.17704763274550112,0.4675165083335898,0.20148543578252487
2023,44,214.4769306815774,-0.21502769381214445,-0.2574626435013407,-0.022178791058471658,0.4812630164253524,0.2597241965286655
2023,45,225.07638508808984,-0.24648501514937352,-0.262692374261866,0.08927943486434363,0.501121768768672,0.22321985278021003
2023,46,194.68678920431879,-0.3583284218025345,-0.2458724088302758,0.10405016633454371,0.6542977565012247,0.18331436463528095
2023,47,204.67627832498135,-0.3507102402914995,-0.23494070502490963,0.025148279878835528,0.5769720966855938,0.16490249527904013
2023,48,197.59605925708556,-0.3344738691647915,-0.2423205337849243,0.027938060653351977,0.670314575459562,0.14356535565825165
2023,49,220.3284830057731,-0.2636996728540406,-0.2357796299797108,0.08577452346594745,0.46001332160156155,0.24358754766374516
2023,50,219.7920188587096,-0.30591207169664547,-0.25082830444226556,0.08604819978493927,0.45646394236683685,0.1660876961412941
2023,51,206.07839932408444,-0.3320648053189554,-0.2750132383485386,0.09326324504270793,0.5847628282895094,0.16773770441597632
2023,52,227.32568924580747,-0.24929649255969213,-0.273755145385446,0.1067168599037933,0.3482662592548644,0.2936004619788146
2023,53,181.3369189648685,-0.34040352916339267,-0.2510990592112931,-0.08838053388199728,0.6658306752458938,0.2476100121028125
2023,54,209.71350655949107,-0.35181162644060743,-0.24030556408680837,0.008439419693216732,0.6075076000937502,0.06669527084792437
2023,55,233.1541455584715,-0.27428291097473273,-0.21554527801746667,-0.05475177654372428,0.40090476383483553,0.05428993825167646
2023,56,204.59342309130827,-0.3266318699449904,-0.23146985405122622,-0.04974067573010455,0.5702374992165671,0.17241250863271831
2023,57,187.51792495159793,-0.36181883576093454,-0.22961291422892993,-0.010451328635632766,0.6303615149659874,0.24017413819927505
2023,58,195.48893978526024,-0.35092910349277984,-0.25327080139876856,0.16146241271225148,0.6746622694029726,0.10829355361444175
2023,59,245.6791637947796,-0.1468620188506045,-0.26144907455060573,0.08111767460453338,0.38127038469318836,0.22830576379405534
2023,60,218.6489346872542,-0.3352756018324536,-0.26680673305637925,0.13305802208678008,0.5591853043632201,0.18093515615912034
2023,61,219.05953156510483,-0.3167222887339525,-0.27085253055537045,0.21680910275812804,0.4937852973345135,0.17947400711997216
2023,62,228.3130225238016,-0.20344713555959293,-0.2698542391475225,0.12660669976038122,0.366281082430411,0.2835957304898922
2023,63,211.31367016717724,-0.34791978734524853,-0.26616101114918667,0.1260092590768615,0.5900390122602742,0.15537923669813877
2023,64,229.0789572914631,-0.25188101144604513,-0.26899280206520204,0.14428799909063983,0.448404174250028,0.15967227457156757
2023,65,197.00700210602957,-0.3536297462981866,-0.23044491280838303,0.06852903511203344,0.6159535760550983,0.11089260044812499
2023,66,195.87658705766387,-0.30775407359640444,-0.26304218096458887,-0.022104240173257357,0.5764126017789005,0.33030566411245305
2023,67,229.88387240452238,-0.31146810445557527,-0.24047838581045902,0.12286585862815987,0.45441113939991995,0.10786243683714654
2023,68,188.16362724786228,-0.3408066102828975,-0.2720370537006609,-0.03239142469137625,0.6700350713937584,0.2057601610006385
2023,69,217.05032619543397,-0.26136125022267404,-0.2577311715987195,0.0797775863508655,0.4902633461835883,0.19017678566603238
2023,70,218.51352953088147,-0.2830576216878768,-0.27085621442316576,0.19451122577410634,0.4157249087821298,0.2249094046072655
2023,71,229.85835201382972,-0.23174143040171946,-0.2480296144946501,0.10235437654816201,0.4670314017319508,0.16684154877088322
2023,72,186.07697100917667,-0.37958084379870044,-0.24747197725062994,-0.024904127132432553,0.7544364516077188,0.14643224418399042
2023,73,213.4196254171531,-0.29387278620781365,-0.23997707314443875,0.0015886596627640826,0.5262259860627689,0.1616051421852233
2023,74,193.32334263681653,-0.3647914035838401,-0.2710144179973523,0.0821430349270373,0.6806183112773704,0.17189254862149164
2023,75,220.93600986830802,-0.28644256287812475,-0.27692170746234074,0.11970522805191604,0.4722098361631027,0.1245534880686799
2023,76,216.68127791031074,-0.29514299524323995,-0.2695701868322639,0.1821928804322983,0.5244366633598118,0.16726703694786188
2023,77,207.16227542547284,-0.30181040145838384,-0.2624599221435853,0.07136845137918252,0.6197670500732329,0.16478930040659207
2023,78,200.5011366123295,-0.3371646002816645,-0.2685562371142793,0.07029684209553694,0.6370200133602901,0.20204528941355648
2023,79,227.3583146156788,-0.329787853660579,-0.23343441720540045,0.08124645885992414,0.47008401735145633,0.08491538455431284
2023,80,198.42101083551668,-0.3368847993721272,-0.21799545373791557,0.008589185261503625,0.5680912609104581,0.20684799824690883
2023,81,189.87039614544483,-0.33901813627241556,-0.23789143839643825,-0.008992739658158336,0.5846204641818011,0.20784798315744027
2023,82,196.98440333464927,-0.3206260194946987,-0.2737887414918482,0.1458680255968833,0.5522863692342277,0.21452528275174643
2023,83,211.82465289178236,-0.30670930901982923,-0.2737471910652823,0.13511027361212433,0.48335836842950236,0.2006787567378112
2023,84,177.6117007739771,-0.3786167579746136,-0.2565954445602898,0.028701399485076825,0.7390438883787528,0.19289380910611995
2023,85,222.89221167378852,-0.27142355475965246,-0.24356674484725607,0.03466773008509229,0.5131494638177763,0.18010973437715302
2023,86,202.289988541046,-0.308300699210626,-0.2714403284435528,0.0012591199685352112,0.5465718270692662,0.2140367377980136
2023,87,206.31164161427768,-0.2878551378011533,-0.2766838271085717,0.06375387100417951,0.5529365200508162,0.20825113750619492
2023,88,186.80671086005785,-0.3338893337201461,-0.25015227257244277,-0.07805947605452344,0.687601182773632,0.1998235399931872
2023,89,193.23600628887067,-0.3677175196682323,-0.25208503458923626,0.07929155136034907,0.7065915369461658,0.12286230151903481
2023,90,218.72967147097634,-0.24327690584415554,-0.28088010884854864,-0.027893610569829492,0.535362084010086,0.17650599718863993
2023,91,176.60252648031903,-0.37108799278066906,-0.26480209551789213,0.02965146993444343,0.7463488640917307,0.21301822185998961
2023,92,192.9029734828577,-0.32521766578822847,-0.24768970052475964,-0.02033762285977765,0.6778678701411572,0.1867051051911246
2023,93,210.82236565975026,-0.3040110903147605,-0.2660070731141249,0.1666886773207032,0.5190549596424613,0.18682296200400017
2023,94,201.78607445801185,-0.32786114135964317,-0.2681176651332522,0.13496000956247498,0.5951884125783163,0.25456496548455826
2023,95,206.1286621571264,-0.332977993358592,-0.22815006149353156,0.08850576098908705,0.5555283873948594,0.1699750892818964
2023,96,205.98519027103836,-0.3355547465612197,-0.26494331231935897,0.07260258349513958,0.5912921187961221,0.18756347382986774
2023,97,236.98778074845652,-0.2975659152113518,-0.24856951487730222,0.1076661756643573,0.4150191595083846,0.017422225262747063
2023,98,215.4406543154769,-0.28512738836292095,-0.2671863809563328,0.09486723191302912,0.534896577392099,0.20076717410251402
2023,99,206.8534653412841,-0.35203559810411156,-0.24586560081338843,0.018693471944663257,0.6549585268941309,0.10314021504377842
2023,100,221.1384430719363,-0.2528020893735503,-0.2643806957287755,0.13194414648920064,0.4095305869658763,0.29259100038509395
